Unnamed: 0,month,country,site,category,popularity,cookies,bad_qs,tracked,https,requests,requests_tracking,content_length,requests_failed,has_blocking,script,iframe,beacon,image,stylesheet,font,xhr,plugin,media,referer_leaked,referer_leaked_header,referer_leaked_url,cookie_samesite_none,t_active,hosts,trackers,companies,registered_country,country_id
9227,2025-01,global,sharemods.com,Uncategorized,7.762815481941706e-05,0.0315507177788294,0.0550560025240574,0.0695693327023189,0.9999211232055528,19.37616343271809,0.7614765735920492,41535.95559236473,10.776857548509229,0.0,0.9972393121943524,0.0380974917179365,0.054661618551822,0.0948887837198296,0.8517116264395015,0.8360940211389809,0.1530209812273229,0.0,0.0004732607666824,0.0553715097018457,0.0017352894778356,0.0272913708786874,0.0311563338065941,10526.074932954723,10.149392648682758,7.541646947468055,4.763685123836567,IS,ISL
9229,2025-01,global,fatalmodel.com,Uncategorized,7.761590869939506e-05,0.227989902177343,0.0026822341432628,0.2306721363206058,0.9998422215209846,9.038655727358789,0.6249605553802461,184994.38324392552,1.8879772798990213,0.0,0.99061218049858,0.3038813505837803,0.0489113284947933,0.1644840643736194,0.2272798990217734,0.6326917008520038,0.3720416535184601,0.0,0.0085989271063426,0.0408646260650047,0.0065478068791416,0.0337645945093089,0.0967970968759861,37609.57904701799,3.1133638371726096,3.082912590722626,1.181287472388766,BR,BRA
9231,2025-01,global,yuvideos.com,Uncategorized,7.760366257937308e-05,0.0066277418336752,0.0119930566514123,0.0150702225027615,0.9996843932460154,19.41612750512861,0.0625690389774341,33906.07984850876,7.033612119299353,0.0,0.990531797380464,0.4150228814896639,0.021855767713429,0.0312450686444689,0.4668612908316238,0.0089947924885592,0.6024143916679817,0.0,0.0067855452106675,0.0658040082057756,0.0339277260533375,0.030692756824996,0.0029193624743569,32108.93987691337,6.40468676029667,4.552311819472937,4.192599021619063,IS,ISL
9232,2025-01,global,allpornstream.com,Uncategorized,7.759753951936207e-05,0.6243194192377496,0.0119150950840369,0.6280280912175491,0.999921092085536,89.05247376311844,6.265840763828612,307807446.2402746,30.42026355243431,0.0,0.9950288013887792,0.9536810542097371,0.0849838238775349,0.9970804071648386,0.4997238222993766,0.2843841237276099,0.9717509666219522,7.890791446382072e-05,0.5663221021068413,0.0037086719797995,0.0,0.0036297640653357,0.3806517793734711,30619.039690680976,23.13075041426655,9.644914384912807,7.071017123017438,IS,ISL
9233,2025-01,global,steinberg.net,Uncategorized,7.759141645935108e-05,0.0289614898989899,0.0258838383838383,0.0494002525252525,0.9973958333333334,61.75236742424242,1.0231218434343434,545486.9618844697,9.199731691919192,0.0,0.9751420454545454,0.7809343434343434,0.1508838383838383,0.9257417929292928,0.594302398989899,0.5134943181818182,0.8005050505050505,0.0001578282828282,0.0052083333333333,0.5467960858585859,0.0479797979797979,0.1776357323232323,0.0113636363636363,80382.53369633839,3.882102272727273,3.743765782828283,3.1710858585858586,DE,DEU
9234,2025-01,global,autossimo.com,Uncategorized,7.757304727931809e-05,0.0194964085563185,0.003394111611019,0.0228905201673375,0.9972373510142868,17.87765411634699,0.0580156286999763,229767.70834319995,4.284079248559476,0.0,0.9902912621359224,0.0197332070408082,0.0595153524350777,0.2600047359696898,0.2502170652774489,0.1785460573052332,0.8385034335780251,0.0,0.0001578656563264,0.0878522377456784,0.0110505959428526,0.0796432236167021,0.0,38484.9607703844,7.360723024705975,6.346278317152104,6.026047833293867,FR,FRA
9235,2025-01,global,rpgbot.net,Uncategorized,7.757304727931809e-05,0.0803536190701712,0.1049806614571,0.1607861709685058,0.999684268687347,121.7183676691136,4.089509827137106,2749818.979319599,76.07206567211303,0.0,0.9844502328518432,0.1194253690109716,0.2213276501697055,0.4170021311863604,0.6932670297576762,0.8925724208698398,0.9808982555844976,0.0,0.0065514247375483,0.1128739442734233,0.0129449838187702,0.0432551898334517,0.0106559318020364,79292.06440918778,17.579130160233642,12.789959744257636,9.15281395532402,US,USA
9236,2025-01,global,placeit.net,Business,7.756692421930709e-05,0.0565203662772339,0.1694821597726555,0.2120303125986738,1.0,58.642248184401645,2.668219134827913,1050017.943953268,18.859093779602148,0.0,0.9818440164193244,0.9674771076728764,0.5906220397852857,0.962425007893906,0.5963056520366278,0.5874644774234291,0.9951057783391222,0.0,0.3104673192295548,0.2472371329333754,0.0209977897063467,0.1413798547521313,0.0239974739501105,53393.35301547206,13.307783391221976,11.5120776760341,8.883801705083675,AU,AUS
9237,2025-01,global,mikrotik.com,Business,7.75608011592961e-05,0.1634167521907318,0.0027630851819688,0.1661008920817873,0.9881582063629905,21.482750453935424,0.5916160101049972,235420.56611668115,6.976000631562328,0.0,0.6254045946159311,0.2934396463250967,0.2657298492144943,0.6129312386516145,0.4892239677903213,0.2141785742480461,0.3322017841635746,0.168627141391016,7.894529091339702e-05,0.0821820478408462,0.0474461198389516,0.0096313254914344,0.1512591773900687,61478.56422199416,3.1732849135549066,3.167206126154575,1.587195073813847,LV,LVA
9238,2025-01,global,porndish.com,Uncategorized,7.75546780992851e-05,0.3442286436128217,0.1104531817464077,0.407468814148113,0.9999210484762356,33.726669824727615,2.4681825359229435,83186737.55084479,11.060240012632244,0.0,0.996526132954366,0.825359229433128,0.504263382283278,0.6825359229433128,0.6795357650402652,0.7319595768198326,0.8032528027790936,0.0,0.2270645823464392,0.3333333333333333,0.0556608242539081,0.0633191220590557,0.0997947260382125,37507.58518869414,13.55929259434707,5.427206695089216,3.9401547449865775,IS,ISL
9239,2025-01,global,lpl.com,Uncategorized,7.75485550392741e-05,0.1814449269640742,0.1739439399921042,0.3535728385313857,0.9997631267272008,73.60442163442558,3.866482431898934,396109.8742992499,28.211133043821555,0.0,0.9681800236873273,0.4491906829846032,0.1794709830240821,0.667745756020529,0.8610343466245559,0.4041058033951836,0.968969601263324,0.0,0.0056060007895775,0.5123568890643506,0.0073430714567706,0.0975128306356099,0.0151598894591393,100991.857007501,8.288511646269246,7.315831030398737,5.600315831030398,US,USA
